samp_id,date,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,ESPECIE,RESULTADO.FINAL,PDL,SES_median,SES_mode,lon,lat
2016_513,2016-10-24,AREQUIPA,AREQUIPA,VITOR,BARRIO NUEVO,CAN,NEGATIVO,1.26.5,NA,NA,NA,NA
2016_511,2016-10-24,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_512,2016-10-24,AREQUIPA,AREQUIPA,C. COLORADO,J. CHAVEZ,CAN,NEGATIVO,1.4.278,E,E,-71.5454057078668, -16.3234320986221
2016_515,2016-10-27,AREQUIPA,AREQUIPA,C. COLORADO,MERCADO MAYORISTA ZN B MZ A LOTE 13,CAN,POSITIVO,1.4.198,E,E,-71.5842640563175, -16.3264387420049
2016_516,2016-10-28,AREQUIPA,AREQUIPA,PAUCARPATA,J. CHAVEZ,CAN,NEGATIVO,1.13.96,C,C,-71.4961356053873, -16.4130161170882
2016_517,2016-10-28,AREQUIPA,AREQUIPA,PAUCARPATA,MALECON ARICA,CAN,NEGATIVO,1.13.63,C,C,-71.5021696963529, -16.4239330501923
2016_518,2016-11-02,AREQUIPA,AREQUIPA,CAYMA,AV AREQUIPA CTE 12 G6,CAN,NEGATIVO,1.3.74,D,D,-71.5549122680891, -16.3502638035659
2016_520,2016-11-03,AREQUIPA,AREQUIPA,HUNTER,CAMINOS DEL INCA,CAN,NEGATIVO,1.7.16,D,D,-71.5622748717574, -16.4369040308991
2016_521,2016-11-03,AREQUIPA,AREQUIPA,A.S.A.,COOP LA ESTRELLA B-18,CAN,NEGATIVO,1.1.6,B,B,-71.5231290970662, -16.3803772703136
2016_522,2016-11-03,AREQUIPA,AREQUIPA,M. MELGAR,AAHH EL BUEN PASTOR,CAN,NEGATIVO,1.10.45,D,D,-71.4859548753268, -16.3894818165828
2016_519,2016-11-03,AREQUIPA,AREQUIPA,C. COLORADO,ESTADIO V.A. BELAUNDE,CAN,NEGATIVO,1.4.287,C,C,-71.5628367530701, -16.3492187274892
2016_523,2016-11-07,AREQUIPA,AREQUIPA,C. COLORADO,MERCADO  MAYORISTA ZN B A-11,CAN,NEGATIVO,1.4.198,E,E,-71.5842640563175, -16.3264387420049
2016_524,2016-11-07,AREQUIPA,AREQUIPA,C. COLORADO,J.L.B Y R SEC 4 C-1,CAN,POSITIVO,1.4.305,E,E,-71.6085819315316, -16.3353976456884
2016_525,2016-11-11,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,POSITIVO,1.29.47,D,D,-71.618282899527, -16.3068097096082
2016_527,2016-11-14,AREQUIPA,AREQUIPA,A.S.A.,J. V. ALVARADO MZ J-4,CAN,NEGATIVO,1.1.12,C,C,-71.5233653049416, -16.375643093421
2016_528,2016-11-14,AREQUIPA,AREQUIPA,YURA,LA PASCANA,CAN,POSITIVO,1.X.11,NA,NA,NA,NA
2016_529,2016-11-16,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_530,2016-11-16,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_532,2016-11-17,AREQUIPA,AREQUIPA,CAYMA,AAHH SOL DE LOS ANGELES MZ T-20,CAN,NEGATIVO,1.3.63,E,E,-71.5269478463344, -16.3161383814844
2016_533,2016-11-17,AREQUIPA,AREQUIPA,YURA,PARADERO APIAR,CAN,NEGATIVO,1.X.38,NA,NA,NA,NA
2016_534,2016-11-17,AREQUIPA,AREQUIPA,C. COLORADO,NUEVA AREQUIPA MZ A,CAN,POSITIVO,1.4.175,D,D,-71.5900759670544, -16.3347695554969
2016_539,2016-11-18,AREQUIPA,AREQUIPA,YURA,PASCANA,CAN,NEGATIVO,1.X.11,NA,NA,NA,NA
2016_538,2016-11-18,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,1.29.47,D,D,-71.618282899527, -16.3068097096082
2016_544,2016-11-25,AREQUIPA,AREQUIPA,M. MELGAR,AAHH M. MONTESORI,CAN,NEGATIVO,1.10.23,D,D,-71.4917351000426, -16.3979122981036
2016_545,2016-11-25,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2016_546,2016-11-28,AREQUIPA,AREQUIPA,C. COLORADO,AV EJERCITO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_548,2016-11-29,AREQUIPA,AREQUIPA,C. COLORADO,PERU ARBO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_549,2016-11-29,AREQUIPA,AREQUIPA,C. COLORADO,PERU ARBO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_550,2016-11-29,AREQUIPA,AREQUIPA,C. COLORADO,PACHACUTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_551,2016-11-30,AREQUIPA,AREQUIPA,HUNTER,MILAGROS,CAN,NEGATIVO,1.7.28,C,C,-71.5538831996231, -16.4465898602624
2016_552,2016-11-30,AREQUIPA,AREQUIPA,HUNTER,MILAGROS,CAN,NEGATIVO,1.7.28,C,C,-71.5538831996231, -16.4465898602624
2016_554,2016-12-02,AREQUIPA,AREQUIPA,CAYMA,AV CHACHANI 1201,CAN,NEGATIVO,1.3.43,C,C,-71.5420693447487, -16.3488624586944
2016_557,2016-12-02,AREQUIPA,AREQUIPA,YURA,C. DE DIOS KM 15,CAN,NEGATIVO,1.29.33,D,D,-71.6121236654339, -16.3084121872374
2016_555,2016-12-02,AREQUIPA,AREQUIPA,C. COLORADO,C. COLORADO PARQUE DE LA ESPERANZA,CAN,NEGATIVO,1.4.52,C,C,-71.5644635764436, -16.3807010308144
2016_556,2016-12-02,AREQUIPA,AREQUIPA,PAUCARPATA,P.J C. BLANCA MICAELA B 126,CAN,NEGATIVO,1.13.51,D,D,-71.489900660595, -16.4172201127909
2016_558,2016-12-05,AREQUIPA,AREQUIPA,M. MELGAR,PUEBLO LIBRE MZ Q L3,CAN,NEGATIVO,1.10.18,E,E,-71.4937262460702, -16.3945186791385
2016_559,2016-12-09,AREQUIPA,AREQUIPA,HUNTER,BELLAVISTA AV PRINCIPAL,CAN,NEGATIVO,1.7.52,C,C,-71.5471245591508, -16.430305023061
2016_560,2016-12-09,AREQUIPA,AREQUIPA,PAUCARPATA,URB L.. PRADO MZ J-1,CAN,NEGATIVO,1.13.83,B,B,-71.5023491340418, -16.4221132026716
2016_561,2016-12-09,AREQUIPA,AREQUIPA,SOCABAYA,PUEBLO TRADICIONAL MZ H L-2 CALLE REPUBLICA,CAN,NEGATIVO,1.25.23,C,C,-71.5276460770374, -16.4669819517211
2016_562,2016-12-09,AREQUIPA,AREQUIPA,C. COLORADO,MERCADO MAYORISTA ZN B MZ A LOTE 13,CAN,POSITIVO,1.4.198,E,E,-71.5842640563175, -16.3264387420049
2016_563,2016-12-12,AREQUIPA,AREQUIPA,C. COLORADO,NA,CAN,POSITIVO,1.4.203,E,E,-71.579501538559, -16.3350048642079
2016_566,2016-12-13,AREQUIPA,AREQUIPA,C. COLORADO,NA,CAN,POSITIVO,1.4.252,E,E,-71.5510798926494, -16.3079195795616
2016_567,2016-12-15,AREQUIPA,AREQUIPA,C. COLORADO,NA,CAN,POSITIVO,1.4.288,C,C,-71.5629680720252, -16.3477803402668
2016_568,2016-12-16,AREQUIPA,AREQUIPA,M. MELGAR,AYACUCHO 713 G SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2016_569,2016-12-16,AREQUIPA,AREQUIPA,M. MELGAR,EEUU 108 G SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2016_570,2016-12-19,AREQUIPA,AREQUIPA,M. MELGAR,SAN GERONIMO,CAN,NEGATIVO,1.10.29,D,D,-71.4819665847993, -16.401405780905
2016_571,2016-12-19,AREQUIPA,AREQUIPA,UCHUMAYO,BUENOS AIRES,CAN,POSITIVO,1.23.24,Undef,Undef,-71.6707121889607, -16.4239751550337
2016_572,2016-12-20,AREQUIPA,AREQUIPA,C. COLORADO,APTASA,CAN,NEGATIVO,1.4.101,D,D,-71.5878423023097, -16.3471856420855
2016_576,2016-12-21,AREQUIPA,AREQUIPA,C. COLORADO,ASC VILLA CERRILLOS ZN A MZ F1 LT 3 AV PRINCIPAL,CAN,POSITIVO,1.4.261,E,E,-71.5496857821646, -16.312821651046
2016_574,2016-12-22,AREQUIPA,AREQUIPA,CAYMA,CABRERIAS ZN B MZZ S LT 5,CAN,POSITIVO,1.3.108,E,E,-71.5301386333104, -16.3029518668916
2016_575,2016-12-22,AREQUIPA,AREQUIPA,CAYMA,11 DE MAYO MZ T 11 ZN B,CAN,POSITIVO,1.3.101,E,E,-71.5368422344966, -16.3180037096783
2016_577,2016-12-22,AREQUIPA,AREQUIPA,HUNTER,UPIS PAISAJISTA,CAN,NEGATIVO,1.7.41,C,C,-71.5580542231, -16.4621998153089
2016_578,2016-12-23,AREQUIPA,AREQUIPA,YURA,C. DE DIOS MZ F LT 4,CAN,NEGATIVO,NA,NA,NA,NA,NA
2016_581,2016-12-28,AREQUIPA,AREQUIPA,SACHACA,PAMPA DE CAMARONES FATIMA,CAN,NEGATIVO,1.18.23,B,B,-71.569499908848, -16.4094425389294
2017_1,2017-01-03,AREQUIPA,AREQUIPA,CERCADO,PROLONG. 2 DE MAYO,CAN,NEGATIVO,1.27.65,B,B,-71.5365084988741, -16.3999252208348
2017_2,2017-01-03,AREQUIPA,AREQUIPA,HUNTER,PAMPA DEL CUZCO,CAN,POSITIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_3,2017-01-05,AREQUIPA,AREQUIPA,PAUCARPATA,TORRENTERA BADEN,CAN,NEGATIVO,1.13.25,E,E,-71.4817258474279, -16.4222758675073
2017_4,2017-01-05,AREQUIPA,AREQUIPA,PAUCARPATA,PUEBLO TRADICIONAL,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2017_6,2017-01-05,AREQUIPA,AREQUIPA,VITOR,BARRIO NUEVO,CAN,NEGATIVO,1.26.5,NA,NA,NA,NA
2017_5,2017-01-05,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL ZN 1 MZ A,CAN,POSITIVO,1.4.170,D,D,-71.5937375565, -16.3257274981036
2017_7,2017-01-06,AREQUIPA,AREQUIPA,HUNTER,PAMP DEL CUZCO P.TRAD,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_8,2017-01-06,AREQUIPA,AREQUIPA,HUNTER,PAMP DEL CUZCO P.TRAD,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_9,2017-01-06,AREQUIPA,AREQUIPA,HUNTER,PAMP DEL CUZCO P.TRAD,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_10,2017-01-06,AREQUIPA,AREQUIPA,HUNTER,PAMP DEL CUZCO P.TRAD,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_11,2017-01-06,AREQUIPA,AREQUIPA,HUNTER,PAMP DEL CUZCO P.TRAD,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_12,2017-01-06,AREQUIPA,AREQUIPA,C. COLORADO,VIA DE EVITAMIENTO,CAN,POSITIVO,1.4.100,D,D,-71.5835248680863, -16.3464759993201
2017_13,2017-01-09,AREQUIPA,AREQUIPA,SOCABAYA,LA MANSION I,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2017_14,2017-01-09,AREQUIPA,AREQUIPA,C. COLORADO,V. A. BELAUNDE K2 L1 CMTE 24,CAN,NEGATIVO,1.4.286,C,C,-71.5589390652982, -16.3483222634688
2017_15,2017-01-11,AREQUIPA,AREQUIPA,HUNTER,LOS JAZMINES AMPL. P DEL CUZCO,CAN,NEGATIVO,1.7.8A,D,D,-71.5584121602304, -16.4505177825871
2017_16,2017-01-11,AREQUIPA,AREQUIPA,HUNTER,AMP P. DEL CUZCO,CAN,NEGATIVO,1.7.8A,D,D,-71.5584121602304, -16.4505177825871
2017_17,2017-01-11,AREQUIPA,AREQUIPA,HUNTER,AMP P. DEL CUZCO LOS CIPRECES 205,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_18,2017-01-11,AREQUIPA,AREQUIPA,HUNTER,AMP P. DEL CUZCO 13 DE AGOSTO,CAN,NEGATIVO,1.7.8,C,C,-71.5654264269013, -16.4458568950509
2017_20,2017-01-13,AREQUIPA,AREQUIPA,SOCABAYA,CIUDAD MI TRABAJO,CAN,NEGATIVO,1.25.22,B,B,-71.5346227547186, -16.4478288934151
2017_21,2017-01-16,AREQUIPA,AREQUIPA,M. MELGAR,M. NIEVES B 253,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2017_22,2017-01-16,AREQUIPA,AREQUIPA,M. MELGAR,F. MOSTAJO MZ A L 41,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2017_23,2017-01-16,AREQUIPA,AREQUIPA,M. MELGAR,F. MOSTAJO MZ A L 41,CAN,NEGATIVO,1.10.38,B,B,-71.5075388535141, -16.4080611168425
2017_24,2017-01-16,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2017_28,2017-01-16,AREQUIPA,AREQUIPA,VITOR,BARRIO NUEVO,CAN,NEGATIVO,1.26.5,NA,NA,NA,NA
2017_25,2017-01-16,AREQUIPA,AREQUIPA,M. MELGAR,ALTIPLANO ZONA VIVIENDA,CAN,NEGATIVO,1.11.5,B,B,-71.5149187806655, -16.4010077780957
2017_29,2017-01-17,AREQUIPA,AREQUIPA,YURA,ALTIPLANO ZONA VIVIENDA,CAN,NEGATIVO,1.X.70,NA,NA,NA,NA
2017_30,2017-01-17,AREQUIPA,AREQUIPA,C. COLORADO,APTASA A 17,CAN,POSITIVO,1.4.101,D,D,-71.5878423023097, -16.3471856420855
2017_31,2017-01-19,AREQUIPA,AREQUIPA,YURA,C. DE DIOS KM 16,CAN,NEGATIVO,1.29.71,D,D,-71.6261431360376, -16.3003093321756
2017_32,2017-01-19,AREQUIPA,AREQUIPA,HUNTER,AV MILAGROS,CAN,NEGATIVO,1.7.28,C,C,-71.5538831996231, -16.4465898602624
2017_34,2017-01-19,AREQUIPA,AREQUIPA,A.S.A.,VILLA ECOLOGICA MZE L1 ZN D,CAN,NEGATIVO,1.1.99,E,E,-71.522775810518, -16.3463501971431
2017_35,2017-01-19,AREQUIPA,AREQUIPA,C. COLORADO,SAN JOSE OBRERO A 17,CAN,NEGATIVO,1.4.102,D,D,-71.5883078559042, -16.3437639043819
2017_39,2017-01-23,AREQUIPA,AREQUIPA,HUNTER,ALTO ALIANZA,CAN,NEGATIVO,1.7.39,C,C,-71.55333362071, -16.4556220610334
2017_41,2017-01-23,AREQUIPA,AREQUIPA,M. MELGAR,M. BUSTAMANTE,CAN,NEGATIVO,1.10.4,C,C,-71.5062045153073, -16.3953093329177
2017_42,2017-01-23,AREQUIPA,AREQUIPA,SACHACA,P DE CAMARONES,CAN,NEGATIVO,1.18.23,B,B,-71.569499908848, -16.4094425389294
2017_40,2017-01-23,AREQUIPA,AREQUIPA,HUNTER,EEUU 108 G SAN MARTIN,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_44,2017-01-24,AREQUIPA,AREQUIPA,YANAHUARA,VALLECITO URB VALENCIA PQUE UMACOLLO,CAN,NEGATIVO,1.27.66,A,A,-71.543482876445, -16.4071919984469
2017_46,2017-01-25,AREQUIPA,AREQUIPA,SOCABAYA,SAN FERNANDO ASERMUL D 11,CAN,POSITIVO,1.25.32,C,C,-71.5239017650367, -16.4688288416138
2017_47,2017-01-26,AREQUIPA,AREQUIPA,PAUCARPATA,URB C. VALLEJO,CAN,NEGATIVO,1.13.80,B,B,-71.5060380975854, -16.4193317248622
2017_411,2017-01-26,AREQUIPA,AREQUIPA,YURA,EL CHAPARRAL MZ A LT 1,CAN,NEGATIVO,1.X.98,NA,NA,NA,NA
2017_51,2017-01-27,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA HUASCAR J1 ZN B,CAN,NEGATIVO,1.13.51,D,D,-71.489900660595, -16.4172201127909
2017_48,2017-01-27,AREQUIPA,AREQUIPA,C. COLORADO,LA LIBERTAD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_49,2017-01-27,AREQUIPA,AREQUIPA,C. COLORADO,ALDO MORO,CAN,NEGATIVO,1.4.223,E,E,-71.5683614005683, -16.3260514416986
2017_50,2017-01-27,AREQUIPA,AREQUIPA,C. COLORADO,VILLA CANTERAS III ETAP  G 32,CAN,NEGATIVO,1.4.204,D,D,-71.5839250401908, -16.3370107298538
2017_52,2017-01-30,AREQUIPA,AREQUIPA,SOCABAYA,ASERMUL,CAN,NEGATIVO,1.25.32,C,C,-71.5239017650367, -16.4688288416138
2017_53,2017-01-30,AREQUIPA,AREQUIPA,SOCABAYA,ASERMUL,CAN,NEGATIVO,1.25.32,C,C,-71.5239017650367, -16.4688288416138
2017_54,2017-01-30,AREQUIPA,AREQUIPA,SOCABAYA,ASERMUL,CAN,NEGATIVO,1.25.32,C,C,-71.5239017650367, -16.4688288416138
2017_55,2017-01-30,AREQUIPA,AREQUIPA,CAYMA,SOLAR DE CAYMA h 2,CAN,NEGATIVO,1.3.60,D,D,-71.5370063832814, -16.3277449256785
2017_56,2017-02-01,AREQUIPA,AREQUIPA,C. COLORADO,PUEBLO VIEJO PACHACUTEC,CAN,NEGATIVO,1.4.2,B,B,-71.5608359968457, -16.3941978336844
2017_59,2017-02-01,AREQUIPA,AREQUIPA,C. COLORADO,AV 54,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_57,2017-02-02,AREQUIPA,AREQUIPA,C. COLORADO,VILLA MAGISTERIAL ZN 3 F-16 CERCA AL RESERVORIO CELESTE,CAN,POSITIVO,1.4.215,E,E,-71.573996215693, -16.3235584972068
2017_58,2017-02-03,AREQUIPA,AREQUIPA,C. COLORADO,CALLE AMAZONAS 219,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2017_60,2017-02-06,AREQUIPA,AREQUIPA,YURA,CMTE 7 KM 16 MZ D LT 17,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2017_61,2017-02-07,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES 2 ETAPA SEC 2 MZ S2 LT 3,CAN,POSITIVO,1.X.42,NA,NA,NA,NA
2017_63,2017-02-09,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES 2 ETAPA SEC 2 MZ S2 LT 3,CAN,NEGATIVO,1.X.42,NA,NA,NA,NA
2017_64,2017-02-09,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES 2 ETAPA SEC 2 MZ S2 LT 3,CAN,NEGATIVO,1.X.42,NA,NA,NA,NA
2017_65,2017-02-09,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES 2 ETAPA SEC 2 MZ S2 LT 3,CAN,NEGATIVO,1.X.42,NA,NA,NA,NA
2017_66,2017-02-09,AREQUIPA,AREQUIPA,CAYMA,AV J. C. MARIATEGUI,CAN,NEGATIVO,1.3.54,C,C,-71.5416482588709, -16.3393687808591
2017_67,2017-02-10,AREQUIPA,AREQUIPA,C. COLORADO,CHACHANI I,CAN,NEGATIVO,1.4.270,E,E,-71.5431714548264, -16.3181826259455
2017_70,2017-02-14,AREQUIPA,AREQUIPA,CHARACATO,28jul2023,CAN,NEGATIVO,1.5.9,D,D,-71.4932434360992, -16.4682976676582
2017_71,2017-02-14,AREQUIPA,AREQUIPA,CHARACATO,PJ SAN COSME,CAN,NEGATIVO,1.5.7,C,C,-71.4845273880199, -16.4690081978796
2017_72,2017-02-16,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_73,2017-02-16,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_74,2017-02-16,AREQUIPA,AREQUIPA,C. COLORADO,ASOC GOYENECHE,CAN,POSITIVO,1.4.219,E,E,-71.5681365884045, -16.3239139350828
2017_76,2017-02-20,AREQUIPA,AREQUIPA,YURA,APIAR,CAN,NEGATIVO,1.X.38,NA,NA,NA,NA
2017_75,2017-02-20,AREQUIPA,AREQUIPA,C. COLORADO,LOS ASTROS D6,CAN,NEGATIVO,1.4.238,E,E,-71.5577188425176, -16.3225604346816
2017_77,2017-02-21,AREQUIPA,AREQUIPA,PAUCARPATA,TORRENTERA P. TRADICIONAL,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2017_78,2017-02-21,AREQUIPA,AREQUIPA,CAYMA,VILLA CONTINENTAL COMEDOR,CAN,NEGATIVO,1.3.75,D,D,-71.5542999877559, -16.3452913574688
2017_80,2017-02-23,AREQUIPA,AREQUIPA,M. MELGAR,PASEO AREQUIPA 181,CAN,NEGATIVO,1.10.15,C,C,-71.4960739169099, -16.398860490422
2017_81,2017-02-23,AREQUIPA,AREQUIPA,CHARACATO,JUV. CHARAC MZ D L3 ZN 2,CAN,NEGATIVO,1.5.13,D,D,-71.4848666383386, -16.4814016179683
2017_84,2017-02-27,AREQUIPA,AREQUIPA,CAYMA,RAMON CASTILLA 601,CAN,NEGATIVO,1.3.43,C,C,-71.5420693447487, -16.3488624586944
2017_85,2017-02-28,AREQUIPA,AREQUIPA,MOLLEBAYA,SANTA ANA,CAN,NEGATIVO,1.12.6,C,C,-71.4781636794612, -16.4907522750896
2017_88,2017-02-28,AREQUIPA,AREQUIPA,M. MELGAR,P.J JERUSALEN SUD AMERICA 701,CAN,NEGATIVO,1.10.36,C,C,-71.4896264635742, -16.4009186345142
2017_89,2017-02-28,AREQUIPA,AREQUIPA,M. MELGAR,P.J JERUSALEN SUD AMERICA 701,CAN,NEGATIVO,1.10.36,C,C,-71.4896264635742, -16.4009186345142
2017_90,2017-02-28,AREQUIPA,AREQUIPA,M. MELGAR,P.J JERUSALEN SUD AMERICA 701,CAN,NEGATIVO,1.10.36,C,C,-71.4896264635742, -16.4009186345142
2017_91,2017-03-01,AREQUIPA,AREQUIPA,C. COLORADO,CIUDAD MUNICIPAL D 6 ZN 2,CAN,POSITIVO,1.4.169,D,D,-71.5938877610152, -16.3228228532611
2017_92,2017-03-01,AREQUIPA,AREQUIPA,YURA,MILAGROS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_93,2017-03-02,AREQUIPA,AREQUIPA,YURA,ALTIPLANO ZN A MZ H LT 1,CAN,POSITIVO,1.X.70,NA,NA,NA,NA
2017_94,2017-03-02,AREQUIPA,AREQUIPA,CAYMA,LA ESTRELLA H 3,CAN,NEGATIVO,1.3.87,D,E,-71.5502522179695, -16.3322959187647
2017_96,2017-03-02,AREQUIPA,AREQUIPA,C. COLORADO,MERCADO MAYORISTA ZN B F 13,CAN,POSITIVO,1.4.198,E,E,-71.5842640563175, -16.3264387420049
2017_97,2017-03-03,AREQUIPA,AREQUIPA,UCHUMAYO,PUEBLO LIBRE VARIANTE DE UCHUMAYO LADO DE PICANTERIA MARILU,CAN,POSITIVO,1.23.21,Undef,Undef,-71.6625345027494, -16.4246611147002
2017_98,2017-03-06,AREQUIPA,AREQUIPA,CAYMA,CALLE AMAZONAS 103,CAN,POSITIVO,1.3.43,C,C,-71.5420693447487, -16.3488624586944
2017_101,2017-03-10,AREQUIPA,AREQUIPA,A.S.A.,VILLA INDEPENDIENTE MZ Ñ CMTE IV ZN B,CAN,POSITIVO,1.1.76,C,C,-71.5223009046045, -16.3695653195577
2017_102,2017-03-10,AREQUIPA,AREQUIPA,PAUCARPATA,M. PUMACAHUA T. AMARU,CAN,NEGATIVO,1.13.88,C,C,-71.5029837088022, -16.4151258774115
2017_103,2017-03-10,AREQUIPA,AREQUIPA,CAYMA,MUJERES CON ESPERANZA,CAN,NEGATIVO,1.3.107,E,E,-71.5317822613955, -16.3073866955725
2017_104,2017-03-10,AREQUIPA,AREQUIPA,PAUCARPATA,TORRENTERA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_105,2017-03-14,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_106,2017-03-14,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2017_107,2017-03-16,AREQUIPA,AREQUIPA,PAUCARPATA,J. CHAVEZ C. VALLEJO 107,CAN,NEGATIVO,1.13.96,C,C,-71.4961356053873, -16.4130161170882
2017_110,2017-03-20,AREQUIPA,AREQUIPA,HUNTER,MILAGROS,CAN,NEGATIVO,1.7.28,C,C,-71.5538831996231, -16.4465898602624
2017_111,2017-03-20,AREQUIPA,AREQUIPA,HUNTER,UPIS PAISAJISTA,CAN,NEGATIVO,1.7.41,C,C,-71.5580542231, -16.4621998153089
2017_114,2017-03-27,AREQUIPA,AREQUIPA,J.L.B. Y R,S. MONICA D2,CAN,NEGATIVO,1.8.6,C,C,-71.5142179776245, -16.4480100073559
2017_116,2017-03-27,AREQUIPA,AREQUIPA,YURA,ALTIPLANO,CAN,NEGATIVO,1.X.70,NA,NA,NA,NA
2017_117,2017-03-27,AREQUIPA,AREQUIPA,SOCABAYA,C.M.T,CAN,NEGATIVO,1.25.22,B,B,-71.5346227547186, -16.4478288934151
2017_118,2017-03-27,AREQUIPA,AREQUIPA,SOCABAYA,1° DE MAYO Ñ10,CAN,NEGATIVO,1.25.1,C,C,-71.5377483554, -16.4337092542372
2017_112,2017-03-27,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL ZN 1 MZ A LT18,CAN,POSITIVO,1.4.170,D,D,-71.5937375565, -16.3257274981036
2017_113,2017-03-27,AREQUIPA,AREQUIPA,C. COLORADO,NUEVO HORIZONTE R 1,CAN,NEGATIVO,1.4.276,D,D,-71.5539649816784, -16.327355748035
2017_115,2017-03-27,AREQUIPA,AREQUIPA,YURA,C. DE DIOS MZ D LT 5 CMTE 13,CAN,NEGATIVO,1.29.46,D,D,-71.6143716645724, -16.3101465420724
2017_119,2017-03-29,AREQUIPA,AREQUIPA,SACHACA,CHIRIGUANA,CAN,NEGATIVO,1.18.11,D,D,-71.5819069030116, -16.4300048834499
2017_122,2017-03-30,AREQUIPA,AREQUIPA,MOLLEBAYA,SAN ISIDRO,CAN,NEGATIVO,1.12.4,D,D,-71.4969924203772, -16.4963917196797
2017_123,2017-03-30,AREQUIPA,AREQUIPA,MOLLEBAYA,MACHAGUAYA,CAN,NEGATIVO,1.12.5,C,C,-71.4921150270071, -16.489774144984
2017_120,2017-03-30,AREQUIPA,AREQUIPA,C. COLORADO,EL EDEN CALLE EN LA I.E FE Y ALEGRIA,CAN,NEGATIVO,1.4.237,C,C,-71.5564430889418, -16.3274165883467
2017_121,2017-03-30,AREQUIPA,AREQUIPA,C. COLORADO,NUEVA AREQUIPA O 10,CAN,NEGATIVO,1.4.176,D,D,-71.5895000531401, -16.3371175369274
2017_124,2017-04-03,AREQUIPA,AREQUIPA,C. COLORADO,VILLA CHACHANI H 5,CAN,NEGATIVO,1.4.244,E,E,-71.5619731349849, -16.3216459181685
2017_125,2017-04-03,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC 8 MZ G L8,CAN,NEGATIVO,1.4.320,E,E,-71.6164915909912, -16.3322634683185
